text_1,text_2,label,explanation,human_explanation
A gentleman selling art on the street with a horse drawn carriage behind him.,A man is selling art on the street.,0,"The gentleman in the premise is likely the same person referred to in the hypothesis as ""a man"", and the art being sold on the street is the same art being referred to in the hypothesis.",Gentleman is a synonym of man.
A girl wearing a printed outfit with brown short hair smiling and holding hands with someone while standing next to a boy wearing a black t-shirt and dark sunglasses.,The girl wearing the printed outfir with brown short hair smiling and holding hands with someoe while standing next to a boy wearing a black t-shirt,0,"The girl in the printed outfit is smiling and holding hands with someone, which is consistent with the description of her in the hypothesis.",the two sentences are the same and this boy puts sun glasses
A gentleman is sitting at a table looking at a box from MakerBot Industries.,There is a box on the table.,0,"The gentleman sitting at the table is looking at the box, which implies that the box is indeed present on the table.",THERE IS A BOX.
"Two women in black and white sit on a white, leather seat and talk over beer glasses.",The beer is Heineken,1,"The women's conversation over beer glasses suggests a casual, social atmosphere, which is often associated with popular, widely available beer brands like Heineken.",THE WOMEN MAY NOT BE DRINKING HEINEKEN.
"A girl wearing a black t-shirt is holding a large, silver ball and smiling while two other people stand in the background.",There are at least two people currently standing around a young female.,0,"The presence of the girl in the black t-shirt, along with the two people standing in the background, satisfies the condition of having at least two people currently standing around a young female.",A girl won a first prize in foot ball tournament so she got a silver ball and she took a photograph with other female.
A group of anime cosplayers gather for a photo.,There are some fans in costume.,0,"The gathering of anime cosplayers implies that some of them are dressed in costume, which aligns with the idea of fans being in costume.",Cosplayers implies in costume.
A man in a tank top looks at a woman near a water sculpture.,A man is going to ask out a woman.,1,"The man's casual attire and the serene atmosphere created by the water sculpture may put him at ease, making him more likely to approach and ask out the woman.","the man is not necessarily going to ask out the woman, even though he is looking at her."
Butchered meat hangs from an a-frame rack in front of a doorway.,meat hangs in doorway,0,"The a-frame rack in front of the doorway is a structure specifically designed to hold and display items, and in this case, it is holding the butchered meat, which means the meat is indeed hanging in the doorway.",Butchered meat is a kind of meat.
A large lady and an elderly lady are waiting at a bus stop.,Two friends are at a cafe.,2,There is no indication that the two ladies at the bus stop are going to meet their friends at a cafe.,They cannot be at a cafe and at a bus stop at the same time.
One boy in a yellow shirt rides a donkey hitched to a cart carrying two boys in yellow along a road.,A child directs a burro that is hitched to a cart carrying other children.,0,The boy in the yellow shirt is directing the donkey that is hitched to the cart carrying the two boys in yellow.,A burro is a donkey.
A woman with reddish hair laying on a bed.,A woman is laying on a bed.,0,"The woman with reddish hair is a type of woman, and the hypothesis only specifies ""a woman"", which is a more general category that includes women with reddish hair.",Reddish hair can be a women.
People walk through a cobblestone intersection near a gabled building with bright green and white trim.,The people turn off the street lights.,2,There is no indication in the premise that the people walking through the intersection are responsible for or have any control over the street lights.,Walking is not turn off.
A guy wearing blue jeans and long-sleeve shirt is walking down the sidewalk.,A guy is walking down the sidewalk.,0,"The guy in the premise is still a guy, and he is still walking down the sidewalk, which aligns with the hypothesis.",A person walking down is on the sidewalk.
A brown and white dog is jumping high and catching a blue ball.,The dogs are both black.,2,"The premise describes a dog with a specific color, which contradicts the hypothesis that claims the dogs are black.",White and black are different.
a girl peeks through the green leaves.,The girl is sleeping in the jungle.,2,"The girl might be sleeping in the jungle if she is taking a break from exploring or hiding from a potential threat, and peeking through the green leaves could be a way for her to observe her surroundings without being seen.",The girl cannot peek through green and be sleeping at the same time.
"Many people of Indian descent wearing bright, colorful clothing& walking up steep flights of stairs.",There is a group of Indians going up some stairs.,0,"The presence of bright, colorful clothing is a common aspect of traditional Indian attire, and the steep flights of stairs suggest a possible location such as a temple or a cultural event, which would further support the idea of a group of Indians gathered together.",Group of Indians is a restatement of many people of Indian descent.
People stand and sit on a bench in front of a building with drawings on it.,People stand and sit on a bench in front of a building with graffiti,1,"Drawings on a building can be a form of graffiti, which is a common type of street art.",Just because a building has drawing on it does not mean the drawing are graffiti.
A shirtless man with dreadlocks and tight jeans is playing with unlit fire sticks.,The man with dreadlocks is only wearing tight jeans.,0,"The man with dreadlocks is wearing something, and that something is tight jeans.","The word ""Only"" in the second sentence is not relatively important and the second sentence implies directly to the firs where shirtless man with dreadlocks and light jeans."
An old lady sitting next to a christmas tree has a lampshade on her head and a book on her lap.,the woman is taking  nap,1,"The lampshade on her head and the book on her lap suggest that she may be in a relaxed and comfortable position, which is often associated with taking a nap.",Just because the old lady has a lampshade on her head and a book on her lap it cannot be assumed she is taking a nap.
People are sitting down in front of a white banner.,These people are reasting,0,"The people sitting down in front of a white banner may be taking a break or resting after an activity, which could be referred to as ""reasting"".",Under a banner group of people are reasting.
A black man with cargo shorts and a striped orange shirt listening to music and dancing.,A man is lying down on the dance floor.,2,"The man described in the premise is not lying down, as he is actively dancing and listening to music.",Dancing is not lying down.
"Two native americans, one male, one female, wearing very colorful native garb are putting on a demonstration of some kind in front of people.",The performers work for tips.,1,"The performers' colorful attire and engaging demonstration suggest a festive atmosphere, which is often associated with street performances or busking, where artists rely on tips from the audience.",not every native is part of the performers
Black and white dog in living room standing on hind legs.,The dog is begging to be allowed on the couch.,1,"The dog's stance on its hind legs, often accompanied by a pleading expression, is a common behavior exhibited by dogs when seeking permission or attention from their owners, which in this case, could be to get on the couch.",Standing on hind legs does not imply begging.
It is a beautiful day at the horse track.,man on a plane,2,The man on the plane might be on his way to the horse track to enjoy the beautiful day.,The location is totally contradictory being a man on a plane cannot comment of a beautiful day at the horse track.
Brad Paisley is playing his guitar and singing.,Brad is sitting on the front porch with his guitar.,1,"When someone plays their guitar and sings, it's common to do so in a casual, relaxed setting, such as a front porch.",There are many venues other than the front porch at which Brad Paisley can perform.
Many men on the back of a pick up truck going down a road.,Some people to catch the Wheel Loader,0,The men on the back of the pickup truck might be trying to catch up to the Wheel Loader that is moving in the same direction on the road.,Many means people.
Two brown dogs are running on the sand.,Huge animals running,1,The dogs running on the sand are a type of huge animal in motion.,Just because two brown dogs are running on the sand does not mean they are huge.
A woman wearing glasses on her head stands in an art gallery.,A woman stands inside,0,"Since the woman is standing in an art gallery, it is likely that she is standing inside a building.",An art gallery in located inside.
A large dog looks up as he swims.,The dog is swimming,0,The dog's action of swimming is what allows him to look up while doing so.,Large dog is a type of dog.
A man and a woman standing with a group of spectators.,People are watching a race.,1,"The presence of a group of spectators suggests that they are gathered to observe an event, and a race is a common type of event that attracts spectators.",A group of spectators does not mean that people are at a race.
A man wearing racing gear rides a bicycle on a road past fields of grapevines.,A man is riding a red bike in a field.,1,"The man in the premise is not necessarily riding his bike in a field, as he could be riding on a road that happens to be adjacent to fields of grapevines.",Does not say that the bike is red.
A man and woman smile after being wed.,The couple smiles before leaving for their honeymoon.,1,The couple's joyful expression suggests they are looking forward to their upcoming trip together.,If you just were married you're not already on the honeymoon.
A woman wearing a money themed costume stands on the street.,The woman is celebrating Mardi Gras,1,"Mardi Gras is a festive occasion where people often wear elaborate costumes, and a money-themed costume could be a creative and attention-grabbing choice for such an event.",Money themed costume does not necessarily mean celebrating Mardi Gras.
A young boy and 2 women look out a window to construction workers.,A family watching their house being worked on.,1,"The presence of the two women and the young boy together, looking out the window, suggests a familial relationship, which would make it likely that they are watching construction work being done on their own home.",The construction workers being outside don't imply that they worked on that specific house.
"The dog is wearing a red baseball cap, and has its mouth wide open.","The dog is wearing a red baseball cap, and has its big mouth wide open.",1,"The hypothesis adds the adjective ""big"" to describe the dog's mouth, which is not present in the premise, but it does not contradict the premise's description of the dog's mouth being wide open.",Not all mouths are big.
A man and woman are at a catered dinner getting food.,A girl is eating McDonald's.,2,"The premise describes a formal or semi-formal setting where food is being served, which is inconsistent with the casual, fast-food nature of McDonald's.",a people would either be in catered dinner or McDonald's.
The little girl doing the craft project has black hair with pigtails and is wearing a cute pink and gray striped long-sleeve top.,A little girl is making a bracelet with rubber bands.,1,"The girl's outfit and hairstyle suggest a casual and playful atmosphere, which is consistent with a creative activity like making a bracelet with rubber bands.",just because the girl is doing the craft project doesn't mean she is making a bracelet with rubber bands.
A bulldozer is working on a building.,There is a yellow bulldozer.,1,"The bulldozer working on the building could be any color, including yellow.",Not all bulldozers are yellow.
A woman wearing hat is reading her book.,A man is reading 50 Shades of Grey.,2,"There is no indication in the premise that the woman is reading a specific book, let alone 50 Shades of Grey, or that a man is present at all.",A woman is not a man.
A man with a hat is turned around looking at cards.,A man is looking at cards.,0,"Since the man with a hat is turned around looking at cards, it is likely that he is focusing his attention on the cards.",The man is looking at the cards.
A person in the snow drilling a hole in the ice.,The person is an ice fisherman.,1,Drilling a hole in the ice is a common activity associated with a particular winter sport that involves waiting for fish to bite.,Just because the person is drilling a hole in the ice does not mean this person is an ice fisherman.
A woman in sunglasses and a sunhat is in the foreground of a beautiful mountain region.,The woman is wearing a hat.,0,"The woman in the foreground is wearing a sunhat, which is a type of hat.",In and wearing implies the same thing and a winner is a hat.
"It looked dark outside while in the empty restaurant, a young guy dressed in black sat in a booth playing the harmonica.",A man with a harmonica in his pocket is walking down the street.,2,"The young guy in the empty restaurant might have been walking down the street earlier, and still had the harmonica in his pocket.",One cannot sit in a booth while walking in a street.
"Three women are dressed in African clothes, and two of them are putting on makeup.",Three models are preparing for their runway walk.,1,"The women's attire and makeup application suggest they are preparing for a public appearance, which is consistent with models getting ready for a runway walk.",No evidence these three women are models. They may be actors in a play. You also can't assume they are preparing for their runway walk just because they are dressed in African clothes.
A man in a suit with a briefcase checks his phone while the gray building in the background is reflected in the pool of water on the street.,A man in a suit is checking his phone to call for a cab.,1,"The man's attire and briefcase suggest he may be a businessman who needs to get to a meeting or appointment, which could explain why he is checking his phone.",A man can check his phone for a reason other than to call for a cab.
A woman waiting at a train stop next to a pay phone.,A woman is waiting at a bus stop.,2,"The woman waiting at the train stop might be waiting for a mode of public transportation, which could also include a bus.",A train stop is not a bus stop.
A girl in a polka dotted blue jean dress walks barefoot on a balance beam.,The girl is balancing.,0,"Since the girl is walking on a balance beam, she must be using her sense of balance to stay on it.",The girl is practicing balancing on a balance beam.
This man in the kayak is think this kayak is way too small for him.,A man is in a blue kayak.,1,"The man in the kayak is likely to be in a kayak of some color, and blue is a common color for kayaks.",Not all kayaks are colored blue.
Man stands outside a storefront.,a man stands outside near a building,0,"Since the premise mentions a storefront, it is likely that the building mentioned in the hypothesis is the same storefront.",Man stands outside a store front implies that he is standing in front of a store. Store is a building. So it implies he is near a building.
A man working on his art in a public setting.,A man is sleeping.,2,"The man working on his art in a public setting might be resting his eyes or taking a break, which could be mistaken for sleeping.",Either the man is sleeping or working on hi s art in a public setting.
A woman with a young child standing in gravel and pointing at the photographer.,The photographer is holding a camera.,1,"The woman's attention is drawn to the photographer, suggesting an interaction that would typically involve the photographer holding a camera.",You can not infer there is a photographer.
A man and a girl are painting crafts at a table while a woman observes.,The man and girl jump into the lake while the woman sleeps on the shore.,2,"After finishing their crafts, the man and girl might decide to take a break and enjoy the outdoors, which could lead them to jump into the lake, while the woman, exhausted from observing, falls asleep on the shore.",The people can't be painting crafts while  they jump into the lake.
A young woman with a shave head in a brown skirt and sandals walking past a stone building.,A young woman learning to become a monk walks slowly past an ancient stone building.,1,"The woman's simple and humble attire, including her shaved head, brown skirt, and sandals, suggests a dedication to a simple and austere way of life, which is consistent with the lifestyle of a monk in training.",Not all women with a shaved head are learning to become a monk and not all stone buildings are ancient.
A girl sits in bed reading a book.,A girl reads a book for homework while sitting on her bed.,1,"The girl is likely reading the book for a purpose, and homework is a common reason for reading a book while sitting on her bed.",All reading are not related to homework
Two children and a black dog are playing out in the snow.,The people are singing in a choir.,2,"There is no indication in the premise that the children are participating in a choir or any musical activity, and their focus is on playing in the snow with a dog.",Singing is not playing.
A man fishing while standing on a small boat holding a net,A man is catching dinner for his family for that day.,1,"The man's use of a net while fishing suggests that he is attempting to catch fish, which is a common food source for many families.",A man is catching fidh for dinner
A man is lying the grass with long hair and beard.,A bearded man is outside.,0,"The man lying in the grass with long hair and beard is indeed a bearded man, and since he is lying in the grass, he must be outside.",A man outside can also be described as a bearded man.
Two young men are both standing on one leg with their arms stretched out on the street.,The two young men like each other.,1,"In some cultures, standing on one leg with arms stretched out is a traditional gesture of friendship or unity, which could be a sign of affection or closeness between the two young men.",Standing on one leg with another person does not insinuate that those people like each other.
"older man writing in a book, on a granite table.",A man is sitting at a table writing.,0,The man writing in the book is likely sitting at the granite table to have a stable surface to write on.,Man sitting is writing in a book.
A party or reunion at someones house and the people are talking.,The party has friends at it.,1,"When people gather at someone's house for a party or reunion, it is likely that they are friends or acquaintances who have been invited to socialize and catch up with each other.",You do not kow if the people at the party are friends.
A dog leaps on a man.,A man leaps on a dog.,2,The action of leaping can be initiated by either party in an interaction between a dog and a man.,dog leaps is overaction performed on man leaps
A group of people are listening to a man in a gray hat speak.,A man in a gray hat gives a political speech.,1,"The man in the gray hat is likely speaking to the group about a topic that affects them collectively, which is a common characteristic of political speeches.",Just because a group of people are listening to a man in a gray hat speak does not mean that he gives a political speech.
A man is seated in a chair holding a bow for his instrument in the middle of a brown floor.,Man jogging outdoors on a very sunny day.,2,"The man in the premise is unlikely to be jogging outdoors on a very sunny day as he is seated in a chair holding a bow for his instrument, suggesting a more indoor and stationary activity.",Seated and jogging are different.
a boy wears a red coat.,A boy wears a jacket without a coat.,2,"If a boy wears a red coat, it is likely that he is not wearing a jacket without a coat at the same time.",There is either a coat or a jacket.
Smiling woman holding a piece of cloth.,The woman was visually upset.,2,The woman's facial expression does not convey the emotional state suggested by the hypothesis.,One who is visually upset is not smiling simultaneously.
a dog bites a stick.,A cat jumps in a pool.,2,"The premise only describes an action involving a dog, while the hypothesis describes an action involving a cat, and there is no apparent connection between the two.",There is either a cat or a dog.
Snowboarder in a striped shirt going off a ramp in front of a crowd.,the snowboarder is wearing a jacket.,2,"The snowboarder is likely to be wearing protective gear, including a jacket, to ensure safety while performing the stunt in front of the crowd.",Wearing a striped shirt not a jacket
"A man, seen from the back, with his head turned to the side wearing a backpack",Going on a hike.,1,"The backpack suggests the man is carrying supplies and gear, which is consistent with the preparation and planning required for a hike.","A man, seen from the back, with his head turned to the side wearing a backpack doesn't imply that he is going on a hike."
Two men writing in the sand on a rocky beach.,There are two men on a rocky beach writing notes in the sand.,0,"The two men are likely to be writing notes in the sand as they stand on the rocky beach, which is a common activity people do when they want to leave a temporary mark or message.","If they are writing, it is implied they are writing notes."
A bartender wearing a hat is pouring a drink.,a bartender is working,1,"The bartender is engaged in an activity that is a typical part of their job, which implies that they are working.",Not all bartenders are currently working.
Two men sit on a trucks tailgate as it is being towed.,The men sit in the back of the truck as it's towed,0,"Since the truck's tailgate is a part of the truck, it is reasonable to assume that the men sitting on it are sitting in the back of the truck.",The two men that sit on a truck tailgate definitely sits in the back of the truck.
"The football players are wearing red and white, and the crowd is also wearing red and white.",Many people are wearing the same colors.,0,"Since the football players and the crowd are both wearing red and white, it is likely that many people in the scene are wearing the same colors.","players are wearing red and white, and the crowd is also wearing red and white shows that people are wearing the same colors."
A person is standing by some stairs in colorful clothes and goggles.,A person is lighting himself on fire.,2,"The person's goggles and colorful clothes do not necessarily imply a fire-resistant or protective outfit, which would be essential if they were about to engage in an activity as dangerous as lighting themselves on fire.","stairs means it is inside some construction or building, usually there should not be fire okay in a construction or building."
Goal keeper is going to stop the ball in a soccer match,The goalkeeper saves the game,1,"If the goalkeeper stops the ball, it is likely that the team will not concede a goal, thereby saving the game.","Goalkeeper in sentence 2 saves the game by managing to stop the ball, whereas in sentence 1 the goal keeper has not saved the game."
Three people are looking at sculptures made of rocks located on a body of water.,Three people looking at the sky.,2,The people looking at the sculptures made of rocks on the body of water might be taking a break from gazing at the sky.,you cannot be looking at sculptures and at the sky at the same time
"A group of people sitting quietly on the subway, deep in thought.",A group of people enjoying the silence.,1,"The quiet atmosphere of the subway allows individuals to focus on their own thoughts, which can be a source of enjoyment for those who value silence.",Not all people sitting quietly is enjoying the silence.
An older man sits at a workbench while carving his art.,Someone is composing a piece of music.,2,The older man's artistic focus and attention to detail while carving his art could be similar to the intense concentration required to compose a piece of music.,The subject cannot sit at a workbench and be composing a piece of music simultaneously.
Curly-haired jungle man is climbing up a vine.,A woman in climbing up a vine.,2,"The premise only mentions a curly-haired jungle man, but it does not provide any information about the gender of the person climbing the vine in the hypothesis.",The person can either be a man or a woman.
Two professional businessmen having a conversation.,Neither man speaks the same language as the other.,2,"Since they are professional businessmen, they likely have a way to communicate effectively, such as using a translator or relying on non-verbal cues, which would be necessary if they don't share a common language.",Can't have conversation if neither speaks the same language.
A musical artist is performing on stage.,There is a musician playing on stage.,0,The musical artist performing on stage is likely to be accompanied by one or more musicians playing instruments to support their performance.,"A musical artist is a musician, and performing is playing."
An Asian woman standing in a crowded urban area listening to music.,A woman is on a blanket in the park watching children play.,2,The woman in the premise is unlikely to be in a crowded urban area listening to music if she is sitting on a blanket in a park watching children play.,Either she is standing or she's on a blanket -- people tend to sit or lie down while on blankets.
A person wearing a blue suit with large peacock feathers is holding a microphone while standing on a stage with others who are playing musical instruments as a fog envelopes them.,One musical instrument is a guitar.,1,"The stage setting and the presence of multiple musicians suggest a performance or concert, and guitars are commonly used instruments in many types of musical performances.",The fact that playing musical instruments doesn't imply that one of the musical instruments is a guitar.
A young boy sits next to a wind sculpture.,A boy sits next to a statue of a dog.,2,"The premise only mentions a wind sculpture, which does not necessarily imply the presence of a dog, let alone a statue of one.",A wind sculpture is not the same thing as a dog statue.
Two small children are talking in a field in front of a yellow caution tape.,The small children play tag in the field.,2,The presence of the yellow caution tape in the field does not necessarily indicate any danger or restriction that would prevent the small children from playing tag.,Talking is not the same as playing tag.
Male food worker grills meat on a stick.,The woman is grilling meat.,2,"The premise only mentions a male food worker, but the hypothesis refers to a woman, which is a different person.","Male is not female, female is a woman."
A black dog jumps to catch a ball in a yard.,The dog is taking a nap with a cat.,2,The dog's energetic activity in the yard is unlikely to be immediately followed by a peaceful nap with a cat.,It would be impossible for the dog to be jumping and taking a nap simultaneously.
"Four kids all hunched over together in a grassy field petting two turtles, one girl has colored face paint on her face.",A group of children are playing video games in the living room.,2,"The premise describes a scene that is unlikely to occur indoors, where video games are typically played, and the children's activity is more suited to an outdoor setting.",Grassy fields are not in living rooms.
A man has his hands up while standing next to another man with a drink.,The man's hands are in his pockets.,2,"The man's hands are not visible, making it impossible to determine their location.",hands up is contradictory to hands in pockets
Students are participating in a science class by examining objects through a microscope.,Students are surprised by looking through a microscope.,1,"When students examine objects through a microscope, they often discover unexpected details that can evoke surprise.","Not all student are not surprised by looking through a microscope, because not all students participate in science class."
Two hockey players fall to the ground in a game.,Two people are falling,0,"Since the premise mentions two hockey players, and the hypothesis states that two people are falling, it can be inferred that the hockey players are the ones falling.",Players are falling on to the ground during the game
A man with a guitar is speaking into a microphone.,The man is using his voice.,0,"When a person speaks into a microphone, it is typical for them to use their voice to produce sound.",a man speaking into a microphone means the same as man is using his voice
The people are standing around at the auto show.,The people intend to purchase a car today.,1,Some people who attend auto shows are potential buyers looking to make a purchase.,The people do not necessarily intend to purchase a car.
"A young boy is walking on what seems to be a chilly day, though the path he's on seems to disappear into a sea of green grass.",The boy wears a jacket.,1,"On a chilly day, it's likely that the boy would wear a jacket to keep warm.",chilly doesn't always mean jacket.
Man gives an interview in a nearly empty theater.,a man speaks in a nearly empty theater.,0,The man speaking in the nearly empty theater is the same man giving the interview.,A man giving a interview in a empty theater is the same as speaking in a empty theater.
A man in a green vest is standing in front of water.,A man with brown pants and a green vest is standing by his bathtub.,1,"The man in the green vest could be standing in front of his bathtub, which is filled with water.",Sentence 1 is missing standing by his bathtub
An individual in blue pants is standing on a step ladder while two others look in the same direction as the man on the ladder.,A man is sitting.,2,"The man on the ladder is not sitting, but rather standing, which contradicts the hypothesis that a man is sitting.",standing and sitting are different actions
"Women in headwraps are gathered together, speaking emotionally.",Women gathering together for a meeting.,1,"The emotional tone of the gathering suggests that the women may be discussing a personal or important matter, which is often the case in meetings.",Just because gathered together does not mean for a meeting.
People on a chair lift at a snow-covered location.,People lounge on a sunny beach.,2,"The premise describes people in a cold, snowy environment, which is quite opposite to the warm, sunny setting of the hypothesis, suggesting that these people might be taking a break from their winter activities to imagine or plan a future vacation to a sunny beach.","If people were on a chair lift, they would not be lounging.  A sunny beach is much warmer than a snow-covered location."
Sunbathers frolic on the beach under a bright sun.,sunbathers lathered themselves with sunscreen,1,"Since sunbathing often involves prolonged exposure to the sun, it is likely that sunbathers would take measures to protect themselves from the sun's harmful rays.",Just because people are on the beach doesn't mean they are using sunscreen.
A man grilling meats and mushrooms on a grill.,The man is fishing,2,There is no obvious connection between grilling meats and mushrooms and fishing.,Grilling versus fishing.
A group of bikers head out the gates in a London 2012 bike race.,The bikers are talented.,1,"Professional bike races, like the one mentioned in the premise, typically attract skilled and experienced cyclists, which suggests that the bikers participating in the race are talented.",Just because the bikers are in a race does not mean that they are talented.
Marching band standing in a public area.,A band is standing outside,0,"Since the marching band is standing in a public area, it is likely that they are standing outside.","Marching band is a type of band, and public area implies outside."
A man with tattoos is lounging on a couch holding a pencil.,the man is standing near a tree,2,"The man is not necessarily standing near a tree, as he is currently lounging on a couch.","If one is lounging, they are not standing."
A young African boy sits perched on a gate post next to a stop sign.,The boy here is from Nigeria.,1,"The boy's dark skin tone and facial features are consistent with those commonly found in individuals from West Africa, including Nigeria.",Not all African boys are from Nigeria.
"An elderly women is sitting and leaning against a wall, holding a photo and a plastic glass.",An old lady begs for money.,1,"The elderly woman's worn and tired appearance, combined with her holding a plastic glass, suggests that she may be in a situation where she is in need of financial assistance.",Does not mention the glass is for money
"A child in a blue shirt, with a hat, trying to climb a fence.",A child tries to escape a pursuing dog by climbing a fence.,1,"The child's hurried attempt to climb the fence suggests a sense of urgency, which could be motivated by a desire to escape a potential threat, such as a pursuing dog.",The fact that a child trying to climb a fence doesn't imply that the child tries to escape a pursuing dog.
A man sits on the floor as he is creating a colorful picture next to him.,A man sits on the floor and colors his coloring book,1,"The man on the floor is likely engaging in a creative activity, and coloring a book is a common creative pursuit that involves making colorful pictures.",A colorful picture isn't only in a coloring book.
A fluffy black and gray dog in the grass.,The dog is outside.,0,"The dog's presence in the grass suggests that it is not indoors, which supports the idea that the dog is outside.",The dog is outside refers to a fluffy black and gray dog
A toddler in blue clothes is balancing on a rock.,A toddler balances on a rock.,0,The toddler in blue clothes is an example of a person who balances on a rock.,Toddler is a less specific description of toddler in blue clothes.
A girl runs down a beach.,The girl is on the beach.,0,"Since the girl is running down the beach, it is likely that she is physically present on the beach.",a girl will be on the beach while she runs down it.
Some people are paddling in an air filled raft.,people paddling a raft,0,The people paddling in the air-filled raft are indeed people paddling a raft.,An air filled raft is more specific than just a raft
An Asian taking a call in his office cubicle.,The Asian man is talking on the phone while sitting at his desk.,1,The Asian man is likely to be sitting at his desk while taking a call in his office cubicle.,You can not assume he is sitting at his desk when he takes a call in his office cubicle.
A mountaineer sits in the snow in front of a yellow tent under clear blue sky.,a guy has a blue tent.,2,"The premise describes a yellow tent, which is a different color from the blue tent mentioned in the hypothesis.",The tent is either yellow or blue.
A mother and her two kids being pushed in a taxi by a man.,A taximan is doing his job.,0,"The man pushing the taxi is likely doing so as part of his job, which is a common task for a taximan.",A taximan pushed a mother and her two kids.
The man is waterskiing.,A man is being pulled by a jet ski.,1,"Waterskiing typically requires a powerful vehicle, such as a jet ski, to pull the skier across the water.",A man might not be the man who is waterskiing since a man is being pulled by a jet ski.
A bmx biker is in midair attempting a trick.,A person is riding a bmx bike,0,"Since the bmx biker is in midair attempting a trick, it is likely that they are riding a bmx bike.","To do a trick on a bike, one must ride a bike."
"One man in a uniform standing inside a school bus with the backdoor open, while another man sits on top of the boss wearing a similar uniform.",A uniformed man is standing inside a school bus.,0,"The premise explicitly describes a scenario where a man in a uniform is standing inside a school bus, which directly supports the hypothesis that a uniformed man is standing inside a school bus.",The uniformed main standing inside a school bus with backdoor open.
Standing in a kitchen a young woman wearing a black peasant blouse and holding a plastic fork between her teeth shows the camera a ladle in her right hand and a bowl in her left hand.,A woman makes a silly face when her husband takes a picture of her while she makes dinner.,1,"The woman's playful expression, evident from holding a fork between her teeth, suggests she is making a silly face for the camera while preparing dinner.","The woman does not necessarily make a silly face, there isn't necessarily any husband anywhere, the husband is not necessarily taking a picture of her, and she is not necessarily making dinner."
"An adult in brightly colored clothing and hat, is weaving or beading while sitting on brightly colored rugs.",A young child playing on a bright rug.,2,"The adult's colorful attire and focus on a creative activity like weaving or beading may suggest a playful and artistic atmosphere, which could be appealing to a young child who might want to play on the bright rug nearby.",Child and adult are of different age. Playing is a different activity than weaving or beading.
"A disheveled man is playing an accordion, asking for tips in a suitcase, while sitting by the water.",a disheveled man plays an accordion with a suitcase open for tips in front of him,0,"The disheveled man is likely to be playing the accordion in a public place, such as by the water, in hopes of collecting tips from passersby, which is why he has a suitcase open in front of him.",Both sentences are about a man trying to get tips for playing his accordion.  The first sentence gives his location.
"A man with a sign in front of him that reads ""Deleon"" sits at a microphone.",A man is talking into a microphone.,1,"Since the man is sitting in front of a microphone with a sign that reads ""Deleon"", it is likely that he is using the microphone to communicate something, which would involve talking into it.",reading something at a microphone doesn't always mean talking into a microphone.
A man in a colorful yellow and green garment stretches out his right arm while standing near a plate of glass embedded into the ground.,The man is wearing all black.,2,"The man's garment is described as colorful and specifically yellow and green, which contradicts the idea that he is wearing all black.",Black is not colorful
A man is walking three small dogs past a whimsical mural.,A man is walking his dogs.,0,"The man walking the three small dogs is likely their owner, which is why he is walking them.",A man walking three small dogs is the same as a man walking his dogs.
A toddler wearing white and pink is playing a game in the floor.,The toddler is wearing bright colors.,0,"The toddler's outfit, which includes white and pink, consists of bright colors.",White and pink are types of colors and pink is a bright color.
A black poodle with a rope toy in its mouth.,A pet with a dog toy in its mouth.,0,"Since a poodle is a type of dog, and the rope toy is a type of dog toy, the premise directly supports the hypothesis.",black poodle is a pet rope toy is dog toy
man wearing gray jacket watching family at worship.,Man is watching football on a Sunday.,2,"On Sundays, many families gather together to watch sports, particularly football, which could explain why the man in the gray jacket is watching a family at worship.",either the man is at worship or watching football
A blond-haired man with glasses wears a makeshift cape while pointing up.,The man is naked underwater.,2,"The man's attire and pose suggest a playful or whimsical scenario, which is inconsistent with the idea of being naked underwater, where such a costume would be impractical and unnecessary.",Wears a makeshift cape is impossible if the man is naked.
There is a blond female office and a male brown headed officer standing in front of a pole talking.,The two officers are putting a suspect in their squad car.,2,"The officers' proximity to the squad car and their conversation near the pole suggests they are engaged in a task related to their law enforcement duties, which could involve processing a suspect.",Talking and putting a suspect are different.
An old lady wearing a hat and smiling.,The woman is wearing a sombrero and smiling.,1,"The woman's hat could be a type of hat that is commonly associated with festive or celebratory occasions, which might explain her smile.",It cannot be inferred that the hat is a sombrero.
A small dog and a large dog with a rope in its mouth.,Two dogs are playing outside.,1,"The rope in the large dog's mouth suggests a playful activity, which is consistent with the idea of the two dogs engaging in playful behavior outside.",They are not shown to be playing.
A young girl wearing a white jumper drinks from a straw while other girls congregate behind her.,A young girl drinks cement.,2,"The girl in the premise is not drinking from a straw that contains cement, as it would be harmful and unusual for someone to drink cement.",The girl can't drink cement from a straw.  One can't drink cement.
A Norfolk Race car with flames on the hood.,The race car is on fire.,1,The presence of flames on the hood of the Norfolk Race car could be an indication of an uncontrolled fire.,That race car with flames on the hood does not imply the car is on fire.
Several surfers ride a wave approaching the beach.,Surfers catch the wave.,0,"Since the surfers are riding the wave approaching the beach, it is likely that they will catch the wave.",several surfers is shortened to just surfers.
An older man wearing shorts and t-shirt pushes a baby stroller as he walks in front of two women wearing hats.,A man pushes a stroller with a baby chimp in it.,2,"There is no indication in the premise that the baby stroller contains a human baby, leaving open the possibility that it could contain another type of primate, such as a chimp.","The baby in the stroller is human, not a chimp."
